{name:'Stair_el7', position:{x:63.18, y:4.3, z:79.81}, rotation:{x:0, y:0.7639952, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'RigLegBack10', position:{x:83.21536, y:5.568292, z:102.1248}, rotation:{x:0.3622594, y:-2.186759E-06, z:0.9320774}, scale:{x:1, y:1, z:1}, file:'RigLegBack10.fbx'},
{name:'RigLegBack9', position:{x:83.03543, y:5.568293, z:102.2896}, rotation:{x:0.3622594, y:-9.099203E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack9.fbx'},
{name:'RigLegBack8', position:{x:82.87562, y:5.568293, z:102.4359}, rotation:{x:0.3622593, y:3.003532E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack8.fbx'},
{name:'RigLegBack7', position:{x:82.72144, y:5.568293, z:102.5771}, rotation:{x:0.3622593, y:7.364871E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack7.fbx'},
{name:'RigLegBack6', position:{x:82.56033, y:5.568293, z:102.7246}, rotation:{x:0.3622593, y:5.581061E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack6.fbx'},
{name:'RigLegBack5', position:{x:82.4078, y:5.568293, z:102.8642}, rotation:{x:0.3622593, y:5.452236E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack5.fbx'},
{name:'RigLegBack4', position:{x:82.24816, y:5.568293, z:103.0104}, rotation:{x:0.3622593, y:4.798889E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack4.fbx'},
{name:'RigLegBack3', position:{x:82.09066, y:5.568293, z:103.1546}, rotation:{x:0.3622593, y:4.833623E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack3.fbx'},
{name:'RigLegBack2', position:{x:81.95527, y:5.568293, z:103.2786}, rotation:{x:0.3622424, y:-0.00901042, z:0.9320339}, scale:{x:1, y:1, z:1}, file:'RigLegBack2.fbx'},
{name:'RigLegBack1', position:{x:81.82037, y:5.570395, z:103.4021}, rotation:{x:0.3622533, y:0.00208197, z:0.9320621}, scale:{x:1, y:1, z:1}, file:'RigLegBack1.fbx'},
{name:'RigPelvis', position:{x:81.64697, y:5.673162, z:103.5609}, rotation:{x:0.6590784, y:-0.6590784, z:-0.2561558}, scale:{x:1, y:1, z:1}, file:'RigPelvis.fbx'},
{name:'RigMouthUpGizmo', position:{x:81.82665, y:6.862202, z:103.3963}, rotation:{x:0.9320775, y:-3.526724E-08, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigMouthUpGizmo.fbx'},
{name:'RigMouthLowGizmo', position:{x:81.82365, y:6.62507, z:103.3991}, rotation:{x:-0.9179171, y:-0.1618535, z:0.3567557}, scale:{x:1, y:0.9999999, z:1}, file:'RigMouthLowGizmo.fbx'},
{name:'RigLegMidRight10Gizmo', position:{x:83.08129, y:5.562063, z:105.1829}, rotation:{x:-0.4029214, y:-0.0009461263, z:0.9152316}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight10Gizmo.fbx'},
{name:'RigLegMidRight9Gizmo', position:{x:82.91474, y:5.56303, z:105.001}, rotation:{x:-0.4029217, y:-0.0007905904, z:0.9152324}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight9Gizmo.fbx'},
{name:'RigLegMidRight8Gizmo', position:{x:82.75935, y:5.563999, z:104.8313}, rotation:{x:-0.4029216, y:-0.000847757, z:0.9152321}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight8Gizmo.fbx'},
{name:'RigLegMidRight7Gizmo', position:{x:82.63013, y:5.564991, z:104.6901}, rotation:{x:-0.4029212, y:-0.001044496, z:0.9152311}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight7Gizmo.fbx'},
{name:'RigLegMidRight6Gizmo_1', position:{x:82.47108, y:5.565956, z:104.5164}, rotation:{x:-0.4029216, y:-0.0008256486, z:0.9152322}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight6Gizmo_1.fbx'},
{name:'RigLegMidRight6Gizmo', position:{x:82.47108, y:5.565956, z:104.5164}, rotation:{x:-0.4029216, y:-0.0008256486, z:0.9152322}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight6Gizmo.fbx'},
{name:'RigLegMidRight5Gizmo', position:{x:82.32314, y:5.566985, z:104.3549}, rotation:{x:-0.4029214, y:-0.0009461262, z:0.9152316}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight5Gizmo.fbx'},
{name:'RigLegMidRight4Gizmo_1', position:{x:82.18201, y:5.567966, z:104.2007}, rotation:{x:-0.4029214, y:-0.0009461262, z:0.9152316}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight4Gizmo_1.fbx'},
{name:'RigLegMidRight4Gizmo', position:{x:82.18201, y:5.567966, z:104.2007}, rotation:{x:-0.4029214, y:-0.0009461262, z:0.9152316}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight4Gizmo.fbx'},
{name:'RigLegMidRight3Gizmo', position:{x:82.04088, y:5.568947, z:104.0466}, rotation:{x:-0.4029214, y:-0.0009461262, z:0.9152316}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigLegMidRight3Gizmo.fbx'},
{name:'RigLegMidRight2Gizmo', position:{x:81.91885, y:5.569921, z:103.9133}, rotation:{x:-0.4029211, y:-0.001085241, z:0.9152308}, scale:{x:0.9999999, y:1, z:1}, file:'RigLegMidRight2Gizmo.fbx'},
{name:'RigLegMidRight1Gizmo', position:{x:81.77524, y:5.570395, z:103.7565}, rotation:{x:-0.4029222, y:-0.0004493841, z:0.9152336}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegMidRight1Gizmo.fbx'},
{name:'RigLegMidLeft10Gizmo', position:{x:80.15851, y:5.554415, z:101.9908}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft10Gizmo.fbx'},
{name:'RigLegMidLeft9Gizmo', position:{x:80.32626, y:5.556285, z:102.174}, rotation:{x:0.9152277, y:0.003445586, z:0.4029195}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegMidLeft9Gizmo.fbx'},
{name:'RigLegMidLeft8Gizmo', position:{x:80.46823, y:5.558158, z:102.329}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft8Gizmo.fbx'},
{name:'RigLegMidLeft7Gizmo', position:{x:80.61021, y:5.560031, z:102.4841}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft7Gizmo.fbx'},
{name:'RigLegMidLeft6Gizmo', position:{x:80.75217, y:5.561905, z:102.6391}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft6Gizmo.fbx'},
{name:'RigLegMidLeft5Gizmo', position:{x:80.89414, y:5.563778, z:102.7942}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft5Gizmo.fbx'},
{name:'RigLegMidLeft4Gizmo', position:{x:81.03612, y:5.565651, z:102.9492}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft4Gizmo.fbx'},
{name:'RigLegMidLeft3Gizmo', position:{x:81.17809, y:5.567525, z:103.1043}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft3Gizmo.fbx'},
{name:'RigLegMidLeft2Gizmo', position:{x:81.32006, y:5.569398, z:103.2593}, rotation:{x:0.9152251, y:0.004077581, z:0.4029184}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft2Gizmo.fbx'},
{name:'RigLegMidLeft1Gizmo_1', position:{x:81.46341, y:5.570395, z:103.4159}, rotation:{x:0.9152317, y:0.002148954, z:0.4029213}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft1Gizmo_1.fbx'},
{name:'RigLegMidLeft1Gizmo', position:{x:81.46341, y:5.570395, z:103.4159}, rotation:{x:0.9152317, y:0.002148954, z:0.4029213}, scale:{x:1, y:1, z:1}, file:'RigLegMidLeft1Gizmo.fbx'},
{name:'RigLegFrontRight10Gizmo', position:{x:81.52143, y:5.562385, z:105.7477}, rotation:{x:-0.7233592, y:-0.001624791, z:0.6904683}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontRight10Gizmo.fbx'},
{name:'RigLegFrontRight9Gizmo', position:{x:81.53336, y:5.563315, z:105.4867}, rotation:{x:-0.7230788, y:-0.001283833, z:0.6907633}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegFrontRight9Gizmo.fbx'},
{name:'RigLegFrontRight8Gizmo', position:{x:81.54311, y:5.56426, z:105.2775}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight8Gizmo.fbx'},
{name:'RigLegFrontRight7Gizmo', position:{x:81.55284, y:5.565204, z:105.0683}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight7Gizmo.fbx'},
{name:'RigLegFrontRight6Gizmo', position:{x:81.56258, y:5.566148, z:104.859}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight6Gizmo.fbx'},
{name:'RigLegFrontRight5Gizmo', position:{x:81.57232, y:5.567092, z:104.6498}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight5Gizmo.fbx'},
{name:'RigLegFrontRight4Gizmo', position:{x:81.58206, y:5.568036, z:104.4406}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight4Gizmo.fbx'},
{name:'RigLegFrontRight3Gizmo', position:{x:81.5918, y:5.56898, z:104.2314}, rotation:{x:-0.7233588, y:-0.001624784, z:0.6904688}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFrontRight3Gizmo.fbx'},
{name:'RigLegFrontRight2Gizmo', position:{x:81.59525, y:5.569924, z:104.0365}, rotation:{x:-0.7133251, y:-0.001768367, z:0.7008291}, scale:{x:1, y:1, z:1}, file:'RigLegFrontRight2Gizmo.fbx'},
{name:'RigLegFrontRight1Gizmo', position:{x:81.60673, y:5.570395, z:103.8184}, rotation:{x:-0.7254639, y:-0.0007684562, z:0.6882595}, scale:{x:0.9999999, y:1, z:1}, file:'RigLegFrontRight1Gizmo.fbx'},
{name:'RigLegFrontLeft10Gizmo', position:{x:79.46046, y:5.554416, z:103.4937}, rotation:{x:0.999748, y:0.004454117, z:0.02200505}, scale:{x:1, y:0.9999999, z:0.9999999}, file:'RigLegFrontLeft10Gizmo.fbx'},
{name:'RigLegFrontLeft9Gizmo', position:{x:79.70995, y:5.556289, z:103.5007}, rotation:{x:0.9998946, y:0.003751406, z:0.01403296}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft9Gizmo.fbx'},
{name:'RigLegFrontLeft8Gizmo', position:{x:79.91998, y:5.558162, z:103.51}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft8Gizmo.fbx'},
{name:'RigLegFrontLeft7Gizmo', position:{x:80.13001, y:5.560036, z:103.5192}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft7Gizmo.fbx'},
{name:'RigLegFrontLeft6Gizmo', position:{x:80.34004, y:5.561909, z:103.5285}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft6Gizmo.fbx'},
{name:'RigLegFrontLeft5Gizmo', position:{x:80.55007, y:5.563782, z:103.5377}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft5Gizmo.fbx'},
{name:'RigLegFrontLeft4Gizmo', position:{x:80.76009, y:5.565655, z:103.547}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft4Gizmo.fbx'},
{name:'RigLegFrontLeft3Gizmo', position:{x:80.97012, y:5.567529, z:103.5562}, rotation:{x:0.999748, y:0.004454115, z:0.02200618}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft3Gizmo.fbx'},
{name:'RigLegFrontLeft2Gizmo', position:{x:81.16688, y:5.569402, z:103.5692}, rotation:{x:0.9994485, y:0.00475082, z:0.03286904}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegFrontLeft2Gizmo.fbx'},
{name:'RigLegFrontLeft1Gizmo', position:{x:81.38691, y:5.570395, z:103.5783}, rotation:{x:0.9997821, y:0.002253415, z:0.02075693}, scale:{x:1, y:1, z:0.9999999}, file:'RigLegFrontLeft1Gizmo.fbx'},
{name:'RigLegFront10Gizmo', position:{x:80.02531, y:5.568303, z:105.0457}, rotation:{x:0.9320775, y:9.480396E-08, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront10Gizmo.fbx'},
{name:'RigLegFront9Gizmo', position:{x:80.20524, y:5.568303, z:104.881}, rotation:{x:0.9320775, y:9.480388E-08, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront9Gizmo.fbx'},
{name:'RigLegFront8Gizmo', position:{x:80.36506, y:5.568303, z:104.7346}, rotation:{x:0.9320775, y:9.480383E-08, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront8Gizmo.fbx'},
{name:'RigLegFront7Gizmo', position:{x:80.51923, y:5.568303, z:104.5934}, rotation:{x:0.9320775, y:-2.99931E-07, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront7Gizmo.fbx'},
{name:'RigLegFront6Gizmo', position:{x:80.68034, y:5.568303, z:104.4459}, rotation:{x:0.9320775, y:-1.771246E-07, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront6Gizmo.fbx'},
{name:'RigLegFront5Gizmo', position:{x:80.83288, y:5.568303, z:104.3063}, rotation:{x:0.9320775, y:-2.385278E-07, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront5Gizmo.fbx'},
{name:'RigLegFront4Gizmo', position:{x:80.99252, y:5.568303, z:104.1601}, rotation:{x:0.9320775, y:-1.946684E-07, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront4Gizmo.fbx'},
{name:'RigLegFront3Gizmo', position:{x:81.15002, y:5.568303, z:104.0159}, rotation:{x:0.9320775, y:-2.034403E-07, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigLegFront3Gizmo.fbx'},
{name:'RigLegFront2Gizmo', position:{x:81.28541, y:5.568303, z:103.8919}, rotation:{x:0.9320339, y:0.003501924, z:-0.3622422}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFront2Gizmo.fbx'},
{name:'RigLegFront1Gizmo', position:{x:81.4586, y:5.570395, z:103.7333}, rotation:{x:-0.9320682, y:-0.004152547, z:0.3622556}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegFront1Gizmo.fbx'},
{name:'RigLegBackRight10Gizmo', position:{x:83.78244, y:5.554413, z:103.679}, rotation:{x:-0.02200657, y:-9.820098E-05, z:0.999748}, scale:{x:0.9999998, y:1, z:0.9999999}, file:'RigLegBackRight10Gizmo.fbx'},
{name:'RigLegBackRight9Gizmo', position:{x:83.52692, y:5.556287, z:103.6757}, rotation:{x:-0.006623089, y:-0.0001354439, z:0.9999714}, scale:{x:0.9999999, y:1, z:1}, file:'RigLegBackRight9Gizmo.fbx'},
{name:'RigLegBackRight8Gizmo', position:{x:83.2945, y:5.55816, z:103.6615}, rotation:{x:-0.03030232, y:-5.16827E-05, z:0.9995328}, scale:{x:1, y:1, z:1}, file:'RigLegBackRight8Gizmo.fbx'},
{name:'RigLegBackRight7Gizmo', position:{x:83.08447, y:5.560034, z:103.6523}, rotation:{x:-0.02200657, y:-9.813544E-05, z:0.999748}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackRight7Gizmo.fbx'},
{name:'RigLegBackRight6Gizmo', position:{x:82.87444, y:5.561907, z:103.643}, rotation:{x:-0.02200657, y:-9.813544E-05, z:0.999748}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackRight6Gizmo.fbx'},
{name:'RigLegBackRight5Gizmo', position:{x:82.66441, y:5.56378, z:103.6338}, rotation:{x:-0.02200657, y:-9.813544E-05, z:0.999748}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackRight5Gizmo.fbx'},
{name:'RigLegBackRight4Gizmo', position:{x:82.45438, y:5.565653, z:103.6245}, rotation:{x:-0.02200657, y:-9.813544E-05, z:0.999748}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackRight4Gizmo.fbx'},
{name:'RigLegBackRight3Gizmo', position:{x:82.24436, y:5.567527, z:103.6153}, rotation:{x:-0.02200657, y:-9.813544E-05, z:0.999748}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackRight3Gizmo.fbx'},
{name:'RigLegBackRight2Gizmo', position:{x:82.06986, y:5.5694, z:103.6116}, rotation:{x:-0.01060405, y:-0.0001841185, z:0.9999294}, scale:{x:1, y:1, z:1}, file:'RigLegBackRight2Gizmo.fbx'},
{name:'RigLegBackRight1Gizmo', position:{x:81.91425, y:5.570395, z:103.5988}, rotation:{x:-0.04106763, y:1.469546E-05, z:0.9991513}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegBackRight1Gizmo.fbx'},
{name:'RigLegBackLeft10Gizmo', position:{x:81.71701, y:5.554413, z:101.4233}, rotation:{x:0.6913675, y:0.003080033, z:0.7224897}, scale:{x:0.9999999, y:1, z:1}, file:'RigLegBackLeft10Gizmo.fbx'},
{name:'RigLegBackLeft9Gizmo', position:{x:81.69792, y:5.556287, z:101.6781}, rotation:{x:0.6801727, y:0.002575371, z:0.7330428}, scale:{x:1, y:1, z:1}, file:'RigLegBackLeft9Gizmo.fbx'},
{name:'RigLegBackLeft8Gizmo', position:{x:81.69154, y:5.55816, z:101.9109}, rotation:{x:0.6973405, y:0.002754566, z:0.7167288}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegBackLeft8Gizmo.fbx'},
{name:'RigLegBackLeft7Gizmo', position:{x:81.68228, y:5.560033, z:102.1209}, rotation:{x:0.6913676, y:0.003080298, z:0.7224896}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigLegBackLeft7Gizmo.fbx'},
{name:'RigLegBackLeft6Gizmo', position:{x:81.67303, y:5.561907, z:102.3309}, rotation:{x:0.6913676, y:0.003080298, z:0.7224896}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigLegBackLeft6Gizmo.fbx'},
{name:'RigLegBackLeft5Gizmo', position:{x:81.66378, y:5.56378, z:102.5409}, rotation:{x:0.6913676, y:0.003080298, z:0.7224896}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigLegBackLeft5Gizmo.fbx'},
{name:'RigLegBackLeft4Gizmo', position:{x:81.65453, y:5.565653, z:102.751}, rotation:{x:0.6913676, y:0.003080298, z:0.7224896}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigLegBackLeft4Gizmo.fbx'},
{name:'RigLegBackLeft3Gizmo', position:{x:81.64528, y:5.567527, z:102.961}, rotation:{x:0.6913676, y:0.003080298, z:0.7224896}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigLegBackLeft3Gizmo.fbx'},
{name:'RigLegBackLeft2Gizmo', position:{x:81.63362, y:5.5694, z:103.1351}, rotation:{x:0.6830802, y:0.003758715, z:0.7303237}, scale:{x:0.9999999, y:1, z:1}, file:'RigLegBackLeft2Gizmo.fbx'},
{name:'RigLegBackLeft1Gizmo', position:{x:81.63271, y:5.570395, z:103.2913}, rotation:{x:0.7050228, y:0.002142451, z:0.7091775}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigLegBackLeft1Gizmo.fbx'},
{name:'RigLegBack10Gizmo', position:{x:83.21536, y:5.568293, z:102.1248}, rotation:{x:0.3622592, y:1.276056E-06, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack10Gizmo.fbx'},
{name:'RigLegBack9Gizmo', position:{x:83.03543, y:5.568293, z:102.2896}, rotation:{x:0.3622592, y:1.276056E-06, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack9Gizmo.fbx'},
{name:'RigLegBack8Gizmo', position:{x:82.87562, y:5.568293, z:102.4359}, rotation:{x:0.3622592, y:1.276055E-06, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack8Gizmo.fbx'},
{name:'RigLegBack7Gizmo', position:{x:82.72144, y:5.568293, z:102.5771}, rotation:{x:0.3622592, y:2.604194E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack7Gizmo.fbx'},
{name:'RigLegBack6Gizmo', position:{x:82.56033, y:5.568293, z:102.7246}, rotation:{x:0.3622592, y:5.763951E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack6Gizmo.fbx'},
{name:'RigLegBack5Gizmo', position:{x:82.4078, y:5.568293, z:102.8642}, rotation:{x:0.3622592, y:4.184072E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack5Gizmo.fbx'},
{name:'RigLegBack4Gizmo', position:{x:82.24816, y:5.568293, z:103.0104}, rotation:{x:0.3622592, y:5.312556E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack4Gizmo.fbx'},
{name:'RigLegBack3Gizmo', position:{x:82.09066, y:5.568293, z:103.1546}, rotation:{x:0.3622592, y:5.08686E-07, z:0.9320775}, scale:{x:1, y:1, z:1}, file:'RigLegBack3Gizmo.fbx'},
{name:'RigLegBack2Gizmo', position:{x:81.95527, y:5.568293, z:103.2786}, rotation:{x:0.3622422, y:-0.009010321, z:0.9320339}, scale:{x:1, y:0.9999999, z:1}, file:'RigLegBack2Gizmo.fbx'},
{name:'RigLegBack1Gizmo', position:{x:81.82037, y:5.570395, z:103.4021}, rotation:{x:0.3622533, y:0.002082009, z:0.932062}, scale:{x:1, y:1, z:1}, file:'RigLegBack1Gizmo.fbx'},
{name:'RigHeadGizmo', position:{x:81.97664, y:6.703577, z:103.259}, rotation:{x:0.9320775, y:-3.526724E-08, z:-0.3622592}, scale:{x:1, y:1, z:1}, file:'RigHeadGizmo.fbx'},
{name:'Rig', position:{x:81.62053, y:5.490776, z:103.5851}, rotation:{x:0.6590784, y:-0.6590784, z:-0.2561558}, scale:{x:1, y:1, z:1}, file:'Rig.fbx'},
{name:'Carnivorous_Plant', position:{x:81.62053, y:5.490776, z:103.5851}, rotation:{x:-0.6868104, y:-0.1682011, z:-0.1682011}, scale:{x:1, y:1, z:1}, file:'Carnivorous_Plant.fbx'},
{name:'Carnivorous_Plant_Green', position:{x:81.62053, y:5.490776, z:103.5851}, rotation:{x:0, y:-0.4029224, z:0}, scale:{x:1, y:1, z:1}, file:'Carnivorous_Plant_Green.fbx'},
{name:'Tree_04', position:{x:62.74038, y:3.405359, z:93.95841}, rotation:{x:0, y:-0.7730263, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_04.fbx'},
{name:'Crystal2', position:{x:74.03039, y:3.320799, z:74.81844}, rotation:{x:0.177499, y:0.2052339, z:-0.0948009}, scale:{x:1, y:1, z:1}, file:'Crystal2.fbx'},
{name:'Stair_el5', position:{x:77.76025, y:2.518855, z:82.61602}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el5.fbx'},
{name:'Crystal', position:{x:69.36002, y:4.425363, z:97.41896}, rotation:{x:0, y:0.5406407, z:0}, scale:{x:1, y:1, z:1}, file:'Crystal.fbx'},
{name:'Base', position:{x:69.35796, y:3.405506, z:97.42545}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Base.fbx'},
{name:'Bush_01', position:{x:71.65913, y:3.372119, z:86.29365}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_01.fbx'},
{name:'Plant_04', position:{x:63.8704, y:3.429039, z:103.5214}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_04.fbx'},
{name:'Stair_el1', position:{x:77.27335, y:2.712874, z:88.58683}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el1.fbx'},
{name:'Block1', position:{x:79.12296, y:2.032419, z:89.64697}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Block1.fbx'},
{name:'Stair_el4', position:{x:71.53865, y:4.764298, z:105.5608}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el4.fbx'},
{name:'Crystal1', position:{x:73.82124, y:3.650944, z:95.73518}, rotation:{x:-0.1627635, y:-0.05072318, z:0.07798163}, scale:{x:1, y:1, z:1}, file:'Crystal1.fbx'},
{name:'Rock_14A', position:{x:73.76244, y:3.492884, z:95.75401}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_14A.fbx'},
{name:'Mushroom3A', position:{x:70.66705, y:3.405359, z:88.29597}, rotation:{x:0, y:-0.9928591, z:0}, scale:{x:1, y:1, z:1}, file:'Mushroom3A.fbx'},
{name:'Block4', position:{x:67.16534, y:3.45176, z:104.8165}, rotation:{x:0, y:0.9425884, z:0}, scale:{x:1, y:1, z:1}, file:'Block4.fbx'},
{name:'Block4', position:{x:87.31834, y:5.1, z:109.1083}, rotation:{x:0, y:0.909279, z:0}, scale:{x:1, y:1, z:1}, file:'Block4.fbx'},
{name:'Plant_07', position:{x:97.34313, y:1.997678, z:97.73859}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_07.fbx'},
{name:'Wagon_gate1', position:{x:75.45137, y:3.405989, z:96.07937}, rotation:{x:0, y:-0.9238796, z:0}, scale:{x:1, y:1, z:1}, file:'Wagon_gate1.fbx'},
{name:'Tree_Pine_3', position:{x:73.73604, y:5.492279, z:109.3235}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_3.fbx'},
{name:'Block4', position:{x:94.81, y:3.5, z:84.34}, rotation:{x:0, y:0.7477763, z:0}, scale:{x:1, y:1, z:1}, file:'Block4.fbx'},
{name:'Ivy4', position:{x:67.91153, y:3.405359, z:93.58652}, rotation:{x:0, y:0.2004099, z:0}, scale:{x:1, y:1, z:1}, file:'Ivy4.fbx'},
{name:'Tree_02', position:{x:88.97265, y:3.411798, z:67.92957}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_02.fbx'},
{name:'Block4', position:{x:78.41881, y:2.769405, z:90.21233}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Block4.fbx'},
{name:'Floor5', position:{x:68.57935, y:3.40589, z:92.22805}, rotation:{x:0, y:0.960065, z:0}, scale:{x:1, y:1, z:1}, file:'Floor5.fbx'},
